Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,cafe,cafe_id,date,likeCnt,message,point,user_id
144.0,144.0,144.0,알라스카인제주,24545861,2017.12.25.,0.0,한라봉 우유 눈꽃 빙수,3,712013
145.0,145.0,145.0,알라스카인제주,24545861,2017.03.24.,0.0,여름엔 정말 최고!!,4,779161
146.0,146.0,146.0,알라스카인제주,24545861,2019.04.18.,,,4,512874
147.0,147.0,147.0,알라스카인제주,24545861,2018.08.13.,,"2018여름 재방문
아뭐야 블랙코코넛아스크림 없어졌어ㅜ 우유, 녹차맛만 있어....
----------------------
아이스크림 대강추!
블랙코코넛 아이스크림 코코넛 향이 좋음~
한라봉빙수는 적당히 달고 생큼함이 맛남
맛있다ㅠㅠㅠ여름에 함덕해수욕장에서 물놀이하고 여기 들르면 넘나 행복한것",4,708862
148.0,148.0,148.0,알라스카인제주,24545861,2017.07.10.,,,3,981725
149.0,149.0,149.0,알라스카인제주,24545861,2017.06.04.,,우유맛이 완전 진함!,3,9717
150.0,150.0,150.0,알라스카인제주,24545861,2017.05.01.,,"팥빙수 먹었는데 우유빙수로 식감이나 맛은 괜찮네요
대형콘도 인근에 잘 잡은 위치로 여행에서 돌아오며 들려 커피나 빙수로 마무리에는 굿
아쉬운점은 가격이 만만치 않음
팥빙수=성게미역국으로 생각하시면 딱",4,1124608
151.0,151.0,151.0,알라스카인제주,24545861,2017.04.23.,,,3,376463
152.0,152.0,152.0,알라스카인제주,24545861,2016.10.20.,,,5,1020483
153.0,153.0,153.0,알라스카인제주,24545861,2016.09.02.,,,3,837315
154.0,154.0,154.0,알라스카인제주,24545861,2016.08.26.,,"얼음이 맛있다. 신기하게 부드럽네
다른 한라봉아이스크림은 못먹어봤지만 객관적으로 맛은 괜찮음 ",4,661226
155.0,155.0,155.0,알라스카인제주,24545861,2016.08.15.,,제주보리빙수 먹었어요. 미숫가루처럼 보이는 보리가루가 솔솔 뿌려져있네요. 고운 눈같은 얼음 입자가 살살 녹아요^^,5,253671
156.0,156.0,156.0,알라스카인제주,24545861,2016.07.16.,,,4,916360
157.0,157.0,157.0,알라스카인제주,24545861,2016.06.24.,,,3,873697
158.0,158.0,158.0,알라스카인제주,24545861,2016.06.05.,,아이스크림 빙수 맛잇어요,5,30932
159.0,159.0,159.0,알라스카인제주,24545861,2016.03.28.,,우유를 베이스로 청보리가루가 듬뿍올라가있어서 꼬소~하니 맛있어요! 어른들이 좋아할맛! 한라봉빙수는 특이하니 맛있어요~,4,762529
160.0,160.0,160.0,알라스카인제주,24545861,2016.03.24.,,"우유풍미 가득한 아이스크림!!
맛있어요 :)
롤케이크랑 팥빙수도 시원시원~",5,842311
161.0,161.0,161.0,알라스카인제주,24545861,2016.03.22.,,오! 아이스크림! 폴바셋 비스무리!,3,642009
162.0,162.0,162.0,알라스카인제주,24545861,2016.03.09.,,녹차 맛있어요! ㅎㅎ,5,737800
163.0,163.0,163.0,알라스카인제주,24545861,2016.02.11.,,무난해요 제주는 빙수 맛집이 많으니 그런 곳을 더 추천합니다!,3,762697
164.0,164.0,164.0,알라스카인제주,24545861,2016.02.05.,,,5,760662
165.0,165.0,165.0,알라스카인제주,24545861,2015.09.30.,,"유기농 우유 아이스크림~~~
상하목장과 비슷하거나 더 맛나거나 ㅎ
내부도 화이트로 깔끔~
전망도 괜찮아요~^^
아이스크림 좋아하심 추천~",0,541787
166.0,166.0,166.0,알라스카인제주,24545861,2016.08.31.,,폴바셋 밀크 아이스크림보다 좀 더 맛남.분유맛이 강함. 애기들이 좋아할듯.녹차아이스크림도 맛남.,5,1626711
167.0,167.0,167.0,알라스카인제주,24545861,2016.07.14.,,아이스크림 맛 꿀임,5,1593923
168.0,168.0,168.0,브라운카페,9060022,2019.08.04.,0.0,평범,1,961481
169.0,169.0,169.0,브라운카페,9060022,2019.03.27.,0.0,"인테리어가 엄청 깔끔하고 분위기도 괜찮아요, 무엇보다 서비스가 너무 좋았어요",5,467762
170.0,170.0,170.0,브라운카페,9060022,2017.03.14.,,,3,823458
171.0,171.0,171.0,브라운카페,9060022,2012.01.13.,,분위기와 인테리어는 제주도에 있는 커피숍중에서는 괜찮습니다. 하지만 커피맛은 그저 그렇습니다. 커피맛은 아라동쪽에 있는 루드비히가 좋은듯합니다. ,4,347858
172.0,172.0,172.0,브라운카페,9060022,2010.03.19.,,분위기 좋은 커피숍 원하는분들이나 인테리어 관심있는 분들 가면 좋은곳!!! 이쁜 소품들도 많아서 여자분들이 가면 좋아할곳이예요~,5,119211
173.0,173.0,173.0,브라운카페,9060022,2010.03.18.,,위치가 애매하지만 분위기가 좋아요~,4,118209
174.0,174.0,174.0,브라운카페,9060022,2010.03.18.,,"분위기며, 인테리어가 너무 예뻐요 ^^",5,118056
175.0,175.0,175.0,브라운카페,9060022,2010.03.18.,,여기 분위기 좋고 너무 좋아요~~ㅋㅋㅋㅋㅋ 진짜 쵝오,4,118023
176.0,176.0,176.0,브라운카페,9060022,2010.03.18.,,"자가용이 있으면, 애인이랑 한 번 가보면 좋을 곳~~",4,117983
177.0,177.0,177.0,브라운카페,9060022,2010.03.17.,,위치가 어정쩡해서// 분위기는 괜찮아요~,4,116886
178.0,178.0,178.0,브라운카페,9060022,2010.03.17.,,분위기가 최고에요~~~~~~^^,5,116788
179.0,179.0,179.0,브라운카페,9060022,2010.03.17.,,교통편이 매우 불편하지만 그 불편함을 무릅쓰고도 그 좋은 분위기 때문에 자주 가는 곳이죠..,5,116781
180.0,180.0,180.0,브라운카페,9060022,2010.03.16.,,"차가 없으면 찾아가기 애매한 곳이지만, 분위기와 맛은 괜츈요~~!!",4,116657
181.0,181.0,181.0,브라운카페,9060022,2010.03.16.,,조용한 분위기를 즐기기 위해서 가끔 가요~ 유명한데는 너무 시끄러워요~,4,116551
182.0,182.0,182.0,브라운카페,9060022,2010.03.16.,,옆에 진주식당에서 밥먹고 여기서 커피 마시면 딱일듯 ㅋ,4,116529
183.0,183.0,183.0,브라운카페,9060022,2010.03.16.,,"위치가 좀 어정쩡하지만, 나름 현대식 커피숖이어요. 분위기때문에 친구들과 자주 가긴 하지만... 사이드메뉴&#40;쿠키종류&#41;가 있는 커피숖을 원하시면 비추합니다. ",4,116388
184.0,184.0,184.0,브라운카페,9060022,2010.03.16.,,"일부러 찾아서 가야 하지만, 그럴 만한 듯 ㅎㅎ",5,116194
185.0,185.0,185.0,브라운카페,9060022,2010.03.16.,,여기 분위기가 좋아서~데이트도 좋고~~~그냥 편안히 말하러 가도 좋고~~좋아요 ㅋㅋ,4,116170
186.0,186.0,186.0,브라운카페,9060022,2010.03.16.,,조용한 분위기에.. 독특한 인테리어 소품이 아기자기 괜츈한 곳입니다.,4,116119
187.0,187.0,187.0,브라운카페,9060022,2010.03.16.,,조용하고 한적한 분위기가 좋은 커피숍입니다,4,116112
188.0,188.0,188.0,브라운카페,9060022,2010.03.16.,,"처음으로 싹 가져가고 싶었던 카페 -ㅅ-;; 가구들 가격이 비싸뵈서 ㅠㅠ 구경이라도 하며 만족하는 곳이에요 ㅋ, 분위기가 맘에드니까 커피 맛도 좋던데요~ ㅎㅎㅎ",5,116111
189.0,189.0,189.0,브라운카페,9060022,2010.03.16.,,"여기는 독특하고 이쁜 가구들이랑 인테리어 소품들이 많은 곳이죠~위치도 한적하고,,,인테리어가 이뻐서 가는데,,,커피 맛은 썩 좋은 편은 아니예요ㅎㅎ",4,116001
190.0,190.0,190.0,브라운카페,9060022,2010.03.16.,,"아기자기 분위기 있는 소품들도 좋구요, 팥빙수도 맛있었어요^^",4,115985
191.0,191.0,191.0,브라운카페,9060022,2010.03.15.,,친구때문에 같이 갔었는데~~나름 분위기가 괜찮은것 같아요~~ㅋ,4,115827
192.0,192.0,192.0,브라운카페,9060022,2010.03.15.,,인테리어가 이뻐서 좋아요~,5,115818
193.0,193.0,193.0,브라운카페,9060022,2010.03.15.,,여름에 여기 팥빙수 정말 맛있어요..ㅋ 인테리어도 상당히 감각적이고...빨리 여름이 왔으면..,5,115808
194.0,194.0,194.0,브라운카페,9060022,2010.03.15.,,"맛도 맛이지만, 분위기가 좋아 자주 찾아요. 
아기자기한 소품들은 이곳 주인님 께서 여행 다니시며 하나 하나 모아 오신 거래요. 
소품 구경하는 맛에 분위기에 최고 에요. ",5,115682
195.0,195.0,195.0,브라운카페,9060022,2010.03.15.,,예전에 지나다가 우연히 들른곳인데~ 이쁜 가게예요~ 엔틱한 소품과~ 친절하신 직원분~~ 사진찍어도 이뿌게 나와요~ ㅎㅎ,5,115398
196.0,196.0,196.0,브라운카페,9060022,2010.03.13.,,실내와 맛과 전부 ~ 괜찮다고 생각합니다~ ,4,114837
197.0,197.0,197.0,브라운카페,9060022,2010.03.11.,,여기 인테리어가 너무 예뻐요~ 푹신푹신한 쇼파하며~ ,4,113626
198.0,198.0,198.0,간이옥돔역,27184109,2019.06.11.,0.0,괜찮아요!! 맑은날 가면 좋지만 야외 테이블은 몇개 없으니 시간 맞춰 가면 좋을것 같아요,4,793582
199.0,199.0,199.0,간이옥돔역,27184109,2018.08.04.,0.0,날씨 좋은날 밖에 있긴 괜찮은데 커피맛은 기대하지말고 가세요,3,193367
200.0,200.0,200.0,간이옥돔역,27184109,2018.07.01.,0.0,지슬감자탕 정말 맛있고 양도넉넉함,5,162146
201.0,201.0,201.0,간이옥돔역,27184109,2018.06.22.,0.0,직원분들 제발 웃으면서 일합시다..,1,156109
202.0,202.0,202.0,간이옥돔역,27184109,2018.06.21.,0.0,,3,828015
203.0,203.0,203.0,간이옥돔역,27184109,2018.04.14.,0.0,평일이고 바람이 엄청 많이 부는 날이기는 했는데 6시쯤 갔더니 마감했다네요 꼭 가실분들은 가기전에 전화통화하고 가시길.,2,102931
204.0,204.0,204.0,간이옥돔역,27184109,2017.09.22.,0.0,분위기도 좋고 음식도 좋았어용,5,7298
205.0,205.0,205.0,간이옥돔역,27184109,2017.06.26.,0.0,해안도로  드라이브  중 발견 한  곳  사진 촬영 최적  장소.,4,720328
206.0,206.0,206.0,간이옥돔역,27184109,2016.06.26.,0.0,,4,654141
207.0,207.0,207.0,간이옥돔역,27184109,2017.07.29.,,해안도로에서 찾은 사진찍기 좋은곳,5,389804
208.0,208.0,208.0,간이옥돔역,27184109,2017.05.06.,,"예쁘긴 하지만 귤(?)주스 노맛... 진심.....
예쁘긴합니당... 약간...인스타용.?",2,1131021
209.0,209.0,209.0,간이옥돔역,27184109,2015.10.19.,,오직 이곳에서만 맛볼수 있는 옥돔김밥 최고~~^^까페앞 슬픈등대는 꼭 가보시길~~,5,1423813
210.0,210.0,210.0,카페콜라,27237081,2019.11.13.,0.0,"코카콜라로 예쁘게  인테리어되어 있어서 볼거리도 풍부했고 사진찍을 스팟이 많아 좋았던 것같아요
콜라콕 음료 한잔 가격이 사악했지만 맛은 있었어요
장소는 좀 협소한편이지만 바다가 보이는 뷰가 좋았어요
외국인들 사이에서 유명한 듯 외국인이 많았어요
직원분들 친절하셨어요",4,1242752
211.0,211.0,211.0,카페콜라,27237081,2019.11.02.,0.0,가격이 너무 비싸요 깜짝 놀람 아이스아메리카노 6000원??저기 메뉴랑 가격다름,1,1214488
212.0,212.0,212.0,카페콜라,27237081,2019.08.14.,0.0,카페보다는 코카콜라 박물관 같네요. 비싸고 허접해서 기분 잡쳤던 초콜릿 박물관보다 여기가 훨 나았음. 독특한 분위기의 포토존이 엄청나게 많습니다.,5,965804
213.0,213.0,213.0,카페콜라,27237081,2019.08.11.,0.0,사장님이 엄청 착하시고 레몬콕 진짜 맛있고 사진 찍을 곳도 많아요,4,983016
214.0,214.0,214.0,카페콜라,27237081,2019.04.20.,0.0,콜라박물관느낌 사진은 잘나와요 커피콕은 요상할듯 잘어울리는듯한 신기한맛,3,509501
215.0,215.0,215.0,카페콜라,27237081,2019.02.14.,0.0,마감 1시간전에 가서 그런가 사람은 얼마 없었고 너무 너무 이쁘고 살것도 마실것도 많았어요 제가 체리콕 귀신인데 완전 반했어요ㅜㅜ 크으~♡ 친절하시기도 하고 자부심도 있으시고 계다가 원피스 덕후 덕상사 합니다ㅜㅜ 완전 대박 모든 피규어 다 있는 거 같아요 사방이 포토존 담에 또 오고 싶네요,5,401603
216.0,216.0,216.0,카페콜라,27237081,2018.10.29.,0.0,"사람이 너무 많고 음료가 너무 오래걸려
기념품만 딱 사고 나오면 될듯
사실 살것도 별로 없어",1,589780
217.0,217.0,217.0,카페콜라,27237081,2018.06.07.,0.0,,5,144107
218.0,218.0,218.0,카페콜라,27237081,2016.11.06.,0.0,"기대하지 않고 지나가는 김에 들려본 곳.
일,이층에 많은 콜라관련 아이템이 전시되어있는데 너무 산만해서 뭘 봐야 할지 무슨 내용인지 알 수가 없었다.
다른데서는 마실 수 없다는 콜라커피를 마셔봤는데 별로 추천 안 함. 좀 더 달을 맥콜 맛이다
지나가다 한번 쯤 이런 곳도 있구나하고 가 볼만하지만 특별히 시간내서 찾아가기는..

그리고 이층이 콜라관련 소품(사진)으로 많이 차 있어서 좁고 밖이 안보인다",3,998393
219.0,219.0,219.0,카페콜라,27237081,2016.10.10.,0.0,,4,745972
220.0,220.0,220.0,카페콜라,27237081,2018.06.02.,,"이거 다 어떻게 모으셨을까 ㅎ ㄷ ㄷ
커피콕!",5,1234618
221.0,221.0,221.0,카페콜라,27237081,2018.05.13.,,,4,1058123
222.0,222.0,222.0,카페콜라,27237081,2017.09.12.,,,5,1177347
223.0,223.0,223.0,카페콜라,27237081,2017.07.24.,,,4,1138122
224.0,224.0,224.0,카페콜라,27237081,2017.06.24.,,,4,1145556
225.0,225.0,225.0,카페콜라,27237081,2017.05.03.,,"코카콜라 컨셉에 맞는 카페
커피 콕도 먹을만 해요
다른 콕들도 많아욥",3,1111588
226.0,226.0,226.0,카페콜라,27237081,2017.02.17.,,일단 대표 메뉴인커피콕은 맥콜과 비슷한맛 사진찍으로 가는 카페,3,1084847
227.0,227.0,227.0,카페콜라,27237081,2016.08.26.,,"그냥 그랬음.
조금 특이하다는것?",2,974453
228.0,228.0,228.0,카페콜라,27237081,2016.06.27.,,,4,916391
229.0,229.0,229.0,카페콜라,27237081,2016.05.09.,,친절하고 맛나고 특이하고,5,816963
230.0,230.0,230.0,카페콜라,27237081,2016.03.24.,,"커피랑 콜라맛이 함께 나는 카페콜라의 시그니처메뉴
커피콕과 보틀 콜라 그리고 망고스무디 :)

2층은 코카콜라 박물관느낌
작지만 아기자기한 소품보는 재미가 있어요
콜라 미니어처부터 주방용품, 캠핑용품에
무한도전 콜라판넬까지~~ㅋ",5,842314
231.0,231.0,231.0,카페콜라,27237081,2016.03.21.,,,4,774873
232.0,232.0,232.0,카페콜라,27237081,2016.03.18.,,,3,409148
233.0,233.0,233.0,카페콜라,27237081,2016.03.18.,,콜라덕후들의 성지,4,754071
234.0,234.0,234.0,카페콜라,27237081,2016.03.17.,,"SNS에 엄청 난리라 가봤어요~~ 
코카콜라 관련 제품들이 아~주 많았지만.. 
생각만큼 또 가고 싶은지는 모르겠어요.. 
허니브레드 나오는대 30분은 기다린거 같아요..
인증샷으로 만족한..",3,805417
235.0,235.0,235.0,카페콜라,27237081,2015.11.16.,,커피콕과 코카콜라의 콜라보 좋아요,5,1440093
236.0,236.0,236.0,빠빠라기 시청점,11053803,2019.08.17.,1.0,옛날 동네 제과점 팥빙수 맛  팥도 토핑도 특별 할것 없음   빙수에 옥수수콘은 뭐지 ,1,1004057
237.0,237.0,237.0,빠빠라기 시청점,11053803,2019.07.24.,1.0,캔모아의 향수를 불러오는 빠빠라기 ,3,933309
238.0,238.0,238.0,빠빠라기 시청점,11053803,2019.05.30.,0.0,,3,701589
239.0,239.0,239.0,빠빠라기 시청점,11053803,2018.08.19.,0.0,직원들 앉아만 있고 웨이팅 손님 자리지정도 안 해주고. 바쁜건 알겠는데 서비스 마인드가 부족함. 팥빙수 맛도 평범하지도 않고 옥수수 맛이 거북함.,1,209700
240.0,240.0,240.0,빠빠라기 시청점,11053803,2018.01.04.,0.0,"빠빠라기 빙수 포장해서
집에서 가족들이랑 먹으면
빙순데도 배부를정도!",5,48320
241.0,241.0,241.0,빠빠라기 시청점,11053803,2016.11.07.,0.0,팥빙수,4,628234
242.0,242.0,242.0,빠빠라기 시청점,11053803,2018.05.18.,,,2,1237208
243.0,243.0,243.0,빠빠라기 시청점,11053803,2017.07.08.,,,4,1088204
244.0,244.0,244.0,빠빠라기 시청점,11053803,2016.05.22.,,,3,886794
245.0,245.0,245.0,빠빠라기 시청점,11053803,2016.04.12.,,,5,353035
246.0,246.0,246.0,빠빠라기 시청점,11053803,2016.03.22.,,,4,758418
247.0,247.0,247.0,빠빠라기 시청점,11053803,2015.07.16.,,팥빙수,0,715596
248.0,248.0,248.0,빠빠라기 시청점,11053803,2014.08.22.,,대박큰 빙수.. 스노우빈이 내부수리중이라 대안으로 선택.. 2층에 있는데.. 주차장이 없어 포장만했다능 .. 포장은 17000짜리밖에 앙대여.,0,663569
249.0,249.0,249.0,빠빠라기 시청점,11053803,2013.10.31.,,빙수하면빠빠라기~,0,537805
250.0,250.0,250.0,빠빠라기 시청점,11053803,2013.09.07.,,"제주 유명 빙수 가게 빠빠라기! 15년 넘게 장사하네
하나 시켜서 4명이 충분히 먹을 수 있는 양
포장도 됨",0,109718
251.0,251.0,251.0,빠빠라기 시청점,11053803,2013.08.29.,,푸짐하고 맛난 대야빙수 ^^,0,46939
252.0,252.0,252.0,빠빠라기 시청점,11053803,2013.08.23.,,빙수 크기기 대박!,0,69547
253.0,253.0,253.0,빠빠라기 시청점,11053803,2013.08.21.,,진짜진짜 ♥ 녹빙bbbb,0,474243
254.0,254.0,254.0,빠빠라기 시청점,11053803,2013.08.19.,,제주도 과일빙수,0,405009
255.0,255.0,255.0,빠빠라기 시청점,11053803,2013.08.19.,,맛있지만 빙수에 콘이라니. 부재료들이 어울리지 않음.,0,477404
256.0,256.0,256.0,빠빠라기 시청점,11053803,2013.08.19.,,"녹빙, 팥빙 굳굳!♡",0,560967
257.0,257.0,257.0,빠빠라기 시청점,11053803,2013.08.11.,,중사이즈 팥빙수♥,0,394559
258.0,258.0,258.0,빠빠라기 시청점,11053803,2013.08.10.,,"요거트빙수짱! 
먹으면서도 계속 먹고싶은맛 최고!",0,458761
