,Unnamed: 0,Unnamed: 0.1,cafe_id,cafe,user_id,message,point,likeCnt,date
156,156,156,24545861,알라스카인제주,916360,,4,,2016.07.16.
157,157,157,24545861,알라스카인제주,873697,,3,,2016.06.24.
158,158,158,24545861,알라스카인제주,30932,아이스크림 빙수 맛잇어요,5,,2016.06.05.
159,159,159,24545861,알라스카인제주,762529,우유를 베이스로 청보리가루가 듬뿍올라가있어서 꼬소~하니 맛있어요! 어른들이 좋아할맛! 한라봉빙수는 특이하니 맛있어요~,4,,2016.03.28.
160,160,160,24545861,알라스카인제주,842311,"우유풍미 가득한 아이스크림!!
맛있어요 :)
롤케이크랑 팥빙수도 시원시원~",5,,2016.03.24.
161,161,161,24545861,알라스카인제주,642009,오! 아이스크림! 폴바셋 비스무리!,3,,2016.03.22.
162,162,162,24545861,알라스카인제주,737800,녹차 맛있어요! ㅎㅎ,5,,2016.03.09.
163,163,163,24545861,알라스카인제주,762697,무난해요 제주는 빙수 맛집이 많으니 그런 곳을 더 추천합니다!,3,,2016.02.11.
164,164,164,24545861,알라스카인제주,760662,,5,,2016.02.05.
165,165,165,24545861,알라스카인제주,541787,"유기농 우유 아이스크림~~~
상하목장과 비슷하거나 더 맛나거나 ㅎ
내부도 화이트로 깔끔~
전망도 괜찮아요~^^
아이스크림 좋아하심 추천~",0,,2015.09.30.
166,166,166,24545861,알라스카인제주,1626711,폴바셋 밀크 아이스크림보다 좀 더 맛남.분유맛이 강함. 애기들이 좋아할듯.녹차아이스크림도 맛남.,5,,2016.08.31.
167,167,167,24545861,알라스카인제주,1593923,아이스크림 맛 꿀임,5,,2016.07.14.
168,168,168,9060022,브라운카페,961481,평범,1,0.0,2019.08.04.
169,169,169,9060022,브라운카페,467762,"인테리어가 엄청 깔끔하고 분위기도 괜찮아요, 무엇보다 서비스가 너무 좋았어요",5,0.0,2019.03.27.
170,170,170,9060022,브라운카페,823458,,3,,2017.03.14.
171,171,171,9060022,브라운카페,347858,분위기와 인테리어는 제주도에 있는 커피숍중에서는 괜찮습니다. 하지만 커피맛은 그저 그렇습니다. 커피맛은 아라동쪽에 있는 루드비히가 좋은듯합니다. ,4,,2012.01.13.
172,172,172,9060022,브라운카페,119211,분위기 좋은 커피숍 원하는분들이나 인테리어 관심있는 분들 가면 좋은곳!!! 이쁜 소품들도 많아서 여자분들이 가면 좋아할곳이예요~,5,,2010.03.19.
173,173,173,9060022,브라운카페,118209,위치가 애매하지만 분위기가 좋아요~,4,,2010.03.18.
174,174,174,9060022,브라운카페,118056,"분위기며, 인테리어가 너무 예뻐요 ^^",5,,2010.03.18.
175,175,175,9060022,브라운카페,118023,여기 분위기 좋고 너무 좋아요~~ㅋㅋㅋㅋㅋ 진짜 쵝오,4,,2010.03.18.
176,176,176,9060022,브라운카페,117983,"자가용이 있으면, 애인이랑 한 번 가보면 좋을 곳~~",4,,2010.03.18.
177,177,177,9060022,브라운카페,116886,위치가 어정쩡해서// 분위기는 괜찮아요~,4,,2010.03.17.
178,178,178,9060022,브라운카페,116788,분위기가 최고에요~~~~~~^^,5,,2010.03.17.
179,179,179,9060022,브라운카페,116781,교통편이 매우 불편하지만 그 불편함을 무릅쓰고도 그 좋은 분위기 때문에 자주 가는 곳이죠..,5,,2010.03.17.
180,180,180,9060022,브라운카페,116657,"차가 없으면 찾아가기 애매한 곳이지만, 분위기와 맛은 괜츈요~~!!",4,,2010.03.16.
181,181,181,9060022,브라운카페,116551,조용한 분위기를 즐기기 위해서 가끔 가요~ 유명한데는 너무 시끄러워요~,4,,2010.03.16.
182,182,182,9060022,브라운카페,116529,옆에 진주식당에서 밥먹고 여기서 커피 마시면 딱일듯 ㅋ,4,,2010.03.16.
183,183,183,9060022,브라운카페,116388,"위치가 좀 어정쩡하지만, 나름 현대식 커피숖이어요. 분위기때문에 친구들과 자주 가긴 하지만... 사이드메뉴&#40;쿠키종류&#41;가 있는 커피숖을 원하시면 비추합니다. ",4,,2010.03.16.
184,184,184,9060022,브라운카페,116194,"일부러 찾아서 가야 하지만, 그럴 만한 듯 ㅎㅎ",5,,2010.03.16.
185,185,185,9060022,브라운카페,116170,여기 분위기가 좋아서~데이트도 좋고~~~그냥 편안히 말하러 가도 좋고~~좋아요 ㅋㅋ,4,,2010.03.16.
186,186,186,9060022,브라운카페,116119,조용한 분위기에.. 독특한 인테리어 소품이 아기자기 괜츈한 곳입니다.,4,,2010.03.16.
187,187,187,9060022,브라운카페,116112,조용하고 한적한 분위기가 좋은 커피숍입니다,4,,2010.03.16.
188,188,188,9060022,브라운카페,116111,"처음으로 싹 가져가고 싶었던 카페 -ㅅ-;; 가구들 가격이 비싸뵈서 ㅠㅠ 구경이라도 하며 만족하는 곳이에요 ㅋ, 분위기가 맘에드니까 커피 맛도 좋던데요~ ㅎㅎㅎ",5,,2010.03.16.
189,189,189,9060022,브라운카페,116001,"여기는 독특하고 이쁜 가구들이랑 인테리어 소품들이 많은 곳이죠~위치도 한적하고,,,인테리어가 이뻐서 가는데,,,커피 맛은 썩 좋은 편은 아니예요ㅎㅎ",4,,2010.03.16.
190,190,190,9060022,브라운카페,115985,"아기자기 분위기 있는 소품들도 좋구요, 팥빙수도 맛있었어요^^",4,,2010.03.16.
191,191,191,9060022,브라운카페,115827,친구때문에 같이 갔었는데~~나름 분위기가 괜찮은것 같아요~~ㅋ,4,,2010.03.15.
192,192,192,9060022,브라운카페,115818,인테리어가 이뻐서 좋아요~,5,,2010.03.15.
193,193,193,9060022,브라운카페,115808,여름에 여기 팥빙수 정말 맛있어요..ㅋ 인테리어도 상당히 감각적이고...빨리 여름이 왔으면..,5,,2010.03.15.
194,194,194,9060022,브라운카페,115682,"맛도 맛이지만, 분위기가 좋아 자주 찾아요. 
아기자기한 소품들은 이곳 주인님 께서 여행 다니시며 하나 하나 모아 오신 거래요. 
소품 구경하는 맛에 분위기에 최고 에요. ",5,,2010.03.15.
195,195,195,9060022,브라운카페,115398,예전에 지나다가 우연히 들른곳인데~ 이쁜 가게예요~ 엔틱한 소품과~ 친절하신 직원분~~ 사진찍어도 이뿌게 나와요~ ㅎㅎ,5,,2010.03.15.
196,196,196,9060022,브라운카페,114837,실내와 맛과 전부 ~ 괜찮다고 생각합니다~ ,4,,2010.03.13.
197,197,197,9060022,브라운카페,113626,여기 인테리어가 너무 예뻐요~ 푹신푹신한 쇼파하며~ ,4,,2010.03.11.
198,198,198,27184109,간이옥돔역,793582,괜찮아요!! 맑은날 가면 좋지만 야외 테이블은 몇개 없으니 시간 맞춰 가면 좋을것 같아요,4,0.0,2019.06.11.
199,199,199,27184109,간이옥돔역,193367,날씨 좋은날 밖에 있긴 괜찮은데 커피맛은 기대하지말고 가세요,3,0.0,2018.08.04.
200,200,200,27184109,간이옥돔역,162146,지슬감자탕 정말 맛있고 양도넉넉함,5,0.0,2018.07.01.
201,201,201,27184109,간이옥돔역,156109,직원분들 제발 웃으면서 일합시다..,1,0.0,2018.06.22.
202,202,202,27184109,간이옥돔역,828015,,3,0.0,2018.06.21.
203,203,203,27184109,간이옥돔역,102931,평일이고 바람이 엄청 많이 부는 날이기는 했는데 6시쯤 갔더니 마감했다네요 꼭 가실분들은 가기전에 전화통화하고 가시길.,2,0.0,2018.04.14.
204,204,204,27184109,간이옥돔역,7298,분위기도 좋고 음식도 좋았어용,5,0.0,2017.09.22.
205,205,205,27184109,간이옥돔역,720328,해안도로  드라이브  중 발견 한  곳  사진 촬영 최적  장소.,4,0.0,2017.06.26.
206,206,206,27184109,간이옥돔역,654141,,4,0.0,2016.06.26.
207,207,207,27184109,간이옥돔역,389804,해안도로에서 찾은 사진찍기 좋은곳,5,,2017.07.29.
208,208,208,27184109,간이옥돔역,1131021,"예쁘긴 하지만 귤(?)주스 노맛... 진심.....
예쁘긴합니당... 약간...인스타용.?",2,,2017.05.06.
209,209,209,27184109,간이옥돔역,1423813,오직 이곳에서만 맛볼수 있는 옥돔김밥 최고~~^^까페앞 슬픈등대는 꼭 가보시길~~,5,,2015.10.19.
210,210,210,27237081,카페콜라,1242752,"코카콜라로 예쁘게  인테리어되어 있어서 볼거리도 풍부했고 사진찍을 스팟이 많아 좋았던 것같아요
콜라콕 음료 한잔 가격이 사악했지만 맛은 있었어요
장소는 좀 협소한편이지만 바다가 보이는 뷰가 좋았어요
외국인들 사이에서 유명한 듯 외국인이 많았어요
직원분들 친절하셨어요",4,0.0,2019.11.13.
211,211,211,27237081,카페콜라,1214488,가격이 너무 비싸요 깜짝 놀람 아이스아메리카노 6000원??저기 메뉴랑 가격다름,1,0.0,2019.11.02.
212,212,212,27237081,카페콜라,965804,카페보다는 코카콜라 박물관 같네요. 비싸고 허접해서 기분 잡쳤던 초콜릿 박물관보다 여기가 훨 나았음. 독특한 분위기의 포토존이 엄청나게 많습니다.,5,0.0,2019.08.14.
213,213,213,27237081,카페콜라,983016,사장님이 엄청 착하시고 레몬콕 진짜 맛있고 사진 찍을 곳도 많아요,4,0.0,2019.08.11.
214,214,214,27237081,카페콜라,509501,콜라박물관느낌 사진은 잘나와요 커피콕은 요상할듯 잘어울리는듯한 신기한맛,3,0.0,2019.04.20.
215,215,215,27237081,카페콜라,401603,마감 1시간전에 가서 그런가 사람은 얼마 없었고 너무 너무 이쁘고 살것도 마실것도 많았어요 제가 체리콕 귀신인데 완전 반했어요ㅜㅜ 크으~♡ 친절하시기도 하고 자부심도 있으시고 계다가 원피스 덕후 덕상사 합니다ㅜㅜ 완전 대박 모든 피규어 다 있는 거 같아요 사방이 포토존 담에 또 오고 싶네요,5,0.0,2019.02.14.
216,216,216,27237081,카페콜라,589780,"사람이 너무 많고 음료가 너무 오래걸려
기념품만 딱 사고 나오면 될듯
사실 살것도 별로 없어",1,0.0,2018.10.29.
217,217,217,27237081,카페콜라,144107,,5,0.0,2018.06.07.
218,218,218,27237081,카페콜라,998393,"기대하지 않고 지나가는 김에 들려본 곳.
일,이층에 많은 콜라관련 아이템이 전시되어있는데 너무 산만해서 뭘 봐야 할지 무슨 내용인지 알 수가 없었다.
다른데서는 마실 수 없다는 콜라커피를 마셔봤는데 별로 추천 안 함. 좀 더 달을 맥콜 맛이다
지나가다 한번 쯤 이런 곳도 있구나하고 가 볼만하지만 특별히 시간내서 찾아가기는..

그리고 이층이 콜라관련 소품(사진)으로 많이 차 있어서 좁고 밖이 안보인다",3,0.0,2016.11.06.
219,219,219,27237081,카페콜라,745972,,4,0.0,2016.10.10.
220,220,220,27237081,카페콜라,1234618,"이거 다 어떻게 모으셨을까 ㅎ ㄷ ㄷ
커피콕!",5,,2018.06.02.
221,221,221,27237081,카페콜라,1058123,,4,,2018.05.13.
222,222,222,27237081,카페콜라,1177347,,5,,2017.09.12.
223,223,223,27237081,카페콜라,1138122,,4,,2017.07.24.
224,224,224,27237081,카페콜라,1145556,,4,,2017.06.24.
225,225,225,27237081,카페콜라,1111588,"코카콜라 컨셉에 맞는 카페
커피 콕도 먹을만 해요
다른 콕들도 많아욥",3,,2017.05.03.
226,226,226,27237081,카페콜라,1084847,일단 대표 메뉴인커피콕은 맥콜과 비슷한맛 사진찍으로 가는 카페,3,,2017.02.17.
227,227,227,27237081,카페콜라,974453,"그냥 그랬음.
조금 특이하다는것?",2,,2016.08.26.
228,228,228,27237081,카페콜라,916391,,4,,2016.06.27.
229,229,229,27237081,카페콜라,816963,친절하고 맛나고 특이하고,5,,2016.05.09.
230,230,230,27237081,카페콜라,842314,"커피랑 콜라맛이 함께 나는 카페콜라의 시그니처메뉴
커피콕과 보틀 콜라 그리고 망고스무디 :)

2층은 코카콜라 박물관느낌
작지만 아기자기한 소품보는 재미가 있어요
콜라 미니어처부터 주방용품, 캠핑용품에
무한도전 콜라판넬까지~~ㅋ",5,,2016.03.24.
231,231,231,27237081,카페콜라,774873,,4,,2016.03.21.
232,232,232,27237081,카페콜라,409148,,3,,2016.03.18.
233,233,233,27237081,카페콜라,754071,콜라덕후들의 성지,4,,2016.03.18.
234,234,234,27237081,카페콜라,805417,"SNS에 엄청 난리라 가봤어요~~ 
코카콜라 관련 제품들이 아~주 많았지만.. 
생각만큼 또 가고 싶은지는 모르겠어요.. 
허니브레드 나오는대 30분은 기다린거 같아요..
인증샷으로 만족한..",3,,2016.03.17.
235,235,235,27237081,카페콜라,1440093,커피콕과 코카콜라의 콜라보 좋아요,5,,2015.11.16.
236,236,236,11053803,빠빠라기 시청점,1004057,옛날 동네 제과점 팥빙수 맛  팥도 토핑도 특별 할것 없음   빙수에 옥수수콘은 뭐지 ,1,1.0,2019.08.17.
237,237,237,11053803,빠빠라기 시청점,933309,캔모아의 향수를 불러오는 빠빠라기 ,3,1.0,2019.07.24.
238,238,238,11053803,빠빠라기 시청점,701589,,3,0.0,2019.05.30.
239,239,239,11053803,빠빠라기 시청점,209700,직원들 앉아만 있고 웨이팅 손님 자리지정도 안 해주고. 바쁜건 알겠는데 서비스 마인드가 부족함. 팥빙수 맛도 평범하지도 않고 옥수수 맛이 거북함.,1,0.0,2018.08.19.
240,240,240,11053803,빠빠라기 시청점,48320,"빠빠라기 빙수 포장해서
집에서 가족들이랑 먹으면
빙순데도 배부를정도!",5,0.0,2018.01.04.
241,241,241,11053803,빠빠라기 시청점,628234,팥빙수,4,0.0,2016.11.07.
242,242,242,11053803,빠빠라기 시청점,1237208,,2,,2018.05.18.
243,243,243,11053803,빠빠라기 시청점,1088204,,4,,2017.07.08.
244,244,244,11053803,빠빠라기 시청점,886794,,3,,2016.05.22.
245,245,245,11053803,빠빠라기 시청점,353035,,5,,2016.04.12.
246,246,246,11053803,빠빠라기 시청점,758418,,4,,2016.03.22.
247,247,247,11053803,빠빠라기 시청점,715596,팥빙수,0,,2015.07.16.
248,248,248,11053803,빠빠라기 시청점,663569,대박큰 빙수.. 스노우빈이 내부수리중이라 대안으로 선택.. 2층에 있는데.. 주차장이 없어 포장만했다능 .. 포장은 17000짜리밖에 앙대여.,0,,2014.08.22.
249,249,249,11053803,빠빠라기 시청점,537805,빙수하면빠빠라기~,0,,2013.10.31.
250,250,250,11053803,빠빠라기 시청점,109718,"제주 유명 빙수 가게 빠빠라기! 15년 넘게 장사하네
하나 시켜서 4명이 충분히 먹을 수 있는 양
포장도 됨",0,,2013.09.07.
251,251,251,11053803,빠빠라기 시청점,46939,푸짐하고 맛난 대야빙수 ^^,0,,2013.08.29.
252,252,252,11053803,빠빠라기 시청점,69547,빙수 크기기 대박!,0,,2013.08.23.
253,253,253,11053803,빠빠라기 시청점,474243,진짜진짜 ♥ 녹빙bbbb,0,,2013.08.21.
254,254,254,11053803,빠빠라기 시청점,405009,제주도 과일빙수,0,,2013.08.19.
255,255,255,11053803,빠빠라기 시청점,477404,맛있지만 빙수에 콘이라니. 부재료들이 어울리지 않음.,0,,2013.08.19.
256,256,256,11053803,빠빠라기 시청점,560967,"녹빙, 팥빙 굳굳!♡",0,,2013.08.19.
257,257,257,11053803,빠빠라기 시청점,394559,중사이즈 팥빙수♥,0,,2013.08.11.
258,258,258,11053803,빠빠라기 시청점,458761,"요거트빙수짱! 
먹으면서도 계속 먹고싶은맛 최고!",0,,2013.08.10.
259,259,259,11053803,빠빠라기 시청점,369111,빠빠라기 빙수짱!,0,,2013.08.10.
260,260,260,11053803,빠빠라기 시청점,1807828,양만 많고 맛은 전혀 없는.. 거기다 지하라서 쾌쾌한 냄새 등..,1,,2017.08.09.
261,261,261,11053803,빠빠라기 시청점,1805960,지하라 그런가 곰팡이냄새도 나고 뭔가 지저분해보이긴하지만 팥빙수 맛은 그럭저럭 괜춘한듯,1,,2017.08.04.
262,262,262,11053803,빠빠라기 시청점,768843,"팥빙수,초코빙수 짱 맛있어요ㅋㅋ초코파르페도최고 여름엔 줄서서빙수먹는곳",5,,2013.04.28.
263,263,263,11053803,빠빠라기 시청점,768205,동네 고삐리모임장소..시끄럽고 지하에 곰팡내..관광지로 들를곳은 아닌듯 빙수는 큰듯하지만 가격에 비하면_만삼사천원 큰것도 아니고요,2,,2013.04.26.
264,264,264,11053803,빠빠라기 시청점,494372,푸짐한팥빙수. 둘이먹기 버거움 ㅎㅎ. 팥은 한번더 리필할수 있습니다. 팥빙수 원없이 먹을수 있습니다.  일단 추천합니다. ,3,,2012.07.23.
265,265,265,11053803,빠빠라기 시청점,128271,들어가면 모든 테이블에 빙수 그릇만 보여요 ㅎㅎ 맛있는 곳 ㅎㅎ,4,,2010.03.31.
266,266,266,11053803,빠빠라기 시청점,124832,커피보다는 빙수 먹으러 찾는 곳이에요..지하에 위치하다보니 환기가 잘 되지 않아 빙수의 계절 여름에 가시면 비릿한 연유냄새를 맡을 수 있을겝니다;; 알바생들 하루종일 연유 까고 떡 까고 그러는거 같아요 ㅋㅋ,4,,2010.03.27.
267,267,267,11053803,빠빠라기 시청점,119140,저뿐만이 아니군요.ㅋㅋ여긴 역시 빙수를 먹으러 잘오는곳.ㅋㅋㅋㅋ토스트도 주고...여기서 금방산 비싼 아이쉐도우 파레트 나두고 가서 금방다시 찾으러 왔는데 나몰라라 했던곳..물건 나두고가지않게 조심해야할듯,3,,2010.03.19.
