,0,address
173,"33.4852,126.54289","[Location(제주여자중고등학교, 중앙로, 제주시, 제주특별자치도, 63246, 대한민국, (33.4850067, 126.542949, 0.0))]"
174,"33.49154,126.59275","[Location(봉개한의원, 번영로, 봉개동, 제주시, 제주특별자치도, 63311, 대한민국, (33.4915439, 126.5930384, 0.0))]"
175,"33.4716,126.78418","[Location(풍림다방, 010-5775-7401, 중산간동로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4715895, 126.78337, 0.0))]"
176,"33.43642,126.73489","[Location(번영로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4363668472938, 126.734861883271, 0.0))]"
177,"33.46986,126.65782","[Location(번영로, 와흘리, 제주시, 제주특별자치도, 대한민국, (33.4697003629786, 126.657824298833, 0.0))]"
178,"33.44635,126.88616","[Location(시흥리, 서귀포시, 제주특별자치도, 63640, 대한민국, (33.4462643919452, 126.886192395108, 0.0))]"
179,"33.49151,126.59245","[Location(번영로, 봉개동, 제주시, 제주특별자치도, 63311, 대한민국, (33.4915183494994, 126.592453823001, 0.0))]"
180,"33.43537,126.73714","[Location(번영로, 송당리, 제주시, 제주특별자치도, 대한민국, (33.4353810441064, 126.737143415617, 0.0))]"
181,"33.3265,126.83218","[Location(보람24시편의점, 표선중앙로, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.326927, 126.832142, 0.0))]"
182,"33.38943,126.79827","[Location(성읍민속로, 성읍리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3894608751662, 126.798346982472, 0.0))]"
183,"33.3313,126.82988","[Location(표선보건지소, 표선중앙로, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3310783, 126.8303102, 0.0))]"
184,"33.32658,126.83235","[Location(바당보름, 064-784-0211, 표선중앙로, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3269134, 126.832394, 0.0))]"
185,"33.32547,126.84103","[Location(Pyoseon beach, 민속해안로, 당포마을, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3254493, 126.8407967, 0.0))]"
186,"33.38947,126.79848","[Location(紅豆面, 성읍민속로, 성읍리, 서귀포시, 제주특별자치도, 63623, 대한민국, (33.3886302, 126.79896, 0.0))]"
187,"33.32474000000001,126.84236","[Location(제주민속촌, 민속해안로, 당포마을, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.32270905, 126.841622853095, 0.0))]"
188,"33.33104,126.82975","[Location(표선보건지소, 표선중앙로, 표선리, 서귀포시, 제주특별자치도, 63629, 대한민국, (33.3310783, 126.8303102, 0.0))]"
189,"33.44615,126.66429","[Location(제주돌문화공원, 남조로, 교래리, 제주시, 제주특별자치도, 대한민국, (33.44959775, 126.658795595544, 0.0))]"
190,"33.32808,126.7124","[Location(남조로, 수망리, 서귀포시, 제주특별자치도, 대한민국, (33.3281102085829, 126.712508329383, 0.0))]"
191,"33.27572,126.70634","[Location(신라펜션, 12, 비안동, 서귀포시, 제주특별자치도, 대한민국, (33.275478, 126.706645, 0.0))]"
192,"33.43408,126.67206000000002","[Location(남조로, 교래리, 제주시, 제주특별자치도, 대한민국, (33.4340146555046, 126.671963976866, 0.0))]"
193,"33.32714,126.71314","[Location(남조로, 의귀리, 서귀포시, 제주특별자치도, 대한민국, (33.3270849317222, 126.713019866387, 0.0))]"
194,"33.31082,126.71495","[Location(의귀초등학교, 남조로, 의귀리, 서귀포시, 제주특별자치도, 대한민국, (33.31072175, 126.714216572494, 0.0))]"
195,"33.2755,126.7059","[Location(남원리, 서귀포시, 제주특별자치도, 대한민국, (33.2755255000613, 126.705894018767, 0.0))]"
196,"33.43325,126.67178","[Location(제주관광승마장, 비자림로, 교래리, 제주시, 제주특별자치도, 대한민국, (33.43363985, 126.669197005457, 0.0))]"
197,"33.3946,126.68534","[Location(붉은오름, 남조로, 수망리, 서귀포시, 제주특별자치도, 대한민국, (33.3948584, 126.6852176, 0.0))]"
198,"33.469159999999995,126.54777","[Location(jeju National university hospital, 중앙로, 아라일동, 제주시, 제주특별자치도, 63238, 대한민국, (33.4689234, 126.5479846, 0.0))]"
199,"33.4877,126.48219","[Location(Noodle Street, 도령로, 제주시, 제주특별자치도, 63125, 대한민국, (33.4876023, 126.4821512, 0.0))]"
200,"33.30513,126.28913","[Location(오설록티뮤지엄, Ollegil 14-1, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.30603015, 126.289839530952, 0.0))]"
201,"33.21845,126.25209","[Location(황토펜션, 최남단해안로, 대정읍, 하모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.21824065, 126.252015968888, 0.0))]"
202,"33.310340000000004,126.33936","[Location(신화역사로, 동광리, 서귀포시, 제주특별자치도, 대한민국, (33.3102436155277, 126.339358815322, 0.0))]"
203,"33.29115,126.28391","[Location(제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2912022093147, 126.283814207393, 0.0))]"
204,"33.28725,126.28173","[Location(제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2870943190693, 126.281939090213, 0.0))]"
205,"33.2849,126.27766","[Location(제주영어교육도시개발지구, 구억리, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.285013579446, 126.277623702442, 0.0))]"
206,"33.21097,126.25733","[Location(하모수영장, 올레길 10코스(화순-모슬포 올레), 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2110709, 126.2566135, 0.0))]"
207,"33.488040000000005,126.48311","[Location(남녕고앞사거리, 도령로, 제주시, 제주특별자치도, 63125, 대한민국, (33.488387, 126.4834534, 0.0))]"
208,"33.447309999999995,126.43653","[Location(광령1리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4473740371973, 126.436622513916, 0.0))]"
209,"33.24786,126.27762","[Location(일주서로, 대정읍, 인성리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2478700791287, 126.277616476161, 0.0))]"
210,"33.231,126.26273","[Location(일주서로, 대정읍, 하모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2311333763343, 126.262573813152, 0.0))]"
211,"33.24994,126.27675","[Location(보성초등학교, 추사로, 대정읍, 신평리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2494732, 126.275782334239, 0.0))]"
212,"33.30507,126.28946","[Location(신화역사로, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.3051144432704, 126.289452069706, 0.0))]"
213,"33.27407,126.27868","[Location(제주영어교육도시개발지구, 대정읍, 구억리, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2740067678229, 126.278540505015, 0.0))]"
214,"33.296620000000004,126.28563","[Location(글로벌에듀로, 제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.296562307443, 126.285430724233, 0.0))]"
215,"33.29189,126.2848","[Location(브램섬홀아시아, Walk of knowledge, 제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2909093, 126.285196669059, 0.0))]"
216,"33.28755,126.28241","[Location(제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2876166392194, 126.282305866902, 0.0))]"
217,"33.28481,126.2785","[Location(제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2849068113663, 126.278450972625, 0.0))]"
218,"33.21119,126.25748","[Location(하모수영장, 올레길 10코스(화순-모슬포 올레), 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2110709, 126.2566135, 0.0))]"
219,"33.22531,126.2524","[Location(하모중앙로32번길, 대정읍, 하모리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2252825980875, 126.252397143496, 0.0))]"
220,"33.296440000000004,126.28516","[Location(글로벌에듀로, 제주영어교육도시개발지구, Canons Town, 서귀포시, 제주특별자치도, 63006, 대한민국, (33.2965217749824, 126.285442458833, 0.0))]"
221,"33.265159999999995,126.25931","[Location(신평보건진료소, 중산간서로, 대정읍, 신평리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.265496, 126.25921, 0.0))]"
222,"33.23128,126.29752","[Location(Sagye-ri Office, 산방로, 대정읍, 사계리, 서귀포시, 제주특별자치도, 63510, 대한민국, (33.2312703, 126.2974537, 0.0))]"
223,"33.246520000000004,126.33507","[Location(Andeok transit station, 화순로, 화순리, 감산리, 서귀포시, 제주특별자치도, 대한민국, (33.2465138, 126.3349863, 0.0))]"
224,"33.25731,126.33003","[Location(화순리, 덕수리, 서귀포시, 제주특별자치도, 대한민국, (33.2572873106617, 126.32995406718, 0.0))]"
225,"33.3608,126.3644","[Location(평화로, 어음2리, 제주시, 제주특별자치도, 대한민국, (33.360834043997, 126.364349969224, 0.0))]"
226,"33.43842,126.56936","[Location(516로, 제주시, 제주특별자치도, 63244, 대한민국, (33.4384672751878, 126.569374403337, 0.0))]"
227,"33.41923,126.61662","[Location(516로, 제주시, 제주특별자치도, 63243, 대한민국, (33.4192240983607, 126.616684918033, 0.0))]"
228,"33.274640000000005,126.36294","[Location(상창보건진료소, 한창로, 화순리, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국, (33.27396, 126.362594, 0.0))]"
229,"33.29998,126.60048","[Location(516로, 상효동, 서귀포시, 제주특별자치도, 대한민국, (33.299983396987, 126.600495497365, 0.0))]"
230,"33.254870000000004,126.54642","[Location(일주동로, 호근동, 서귀포시, 제주특별자치도, 63592, 대한민국, (33.2547371401086, 126.546364456118, 0.0))]"
231,"33.38463,126.62035","[Location(성판악, 516로, 제주시, 제주특별자치도, 대한민국, (33.3847751, 126.620352, 0.0))]"
232,"33.268809999999995,126.58521","[Location(516로, 토평동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2688097295784, 126.585338278157, 0.0))]"
233,"33.24948,126.50862","[Location(제주월드컵경기장, 일주동로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2494483, 126.5086538, 0.0))]"
234,"33.44742,126.4352","[Location(광령1리, 제주시, 제주특별자치도, 63062, 대한민국, (33.4474119298856, 126.435218360578, 0.0))]"
235,"33.38512,126.62049","[Location(성판악, 516로, 제주시, 제주특별자치도, 대한민국, (33.3851, 126.6204404, 0.0))]"
236,"33.27458,126.3628","[Location(상창보건진료소, 한창로, 화순리, 상창리, 서귀포시, 제주특별자치도, 63522, 대한민국, (33.27396, 126.362594, 0.0))]"
237,"33.24912,126.509","[Location(제주월드컵경기장, 일주동로, 법환동, 서귀포시, 제주특별자치도, 63573, 대한민국, (33.2494483, 126.5086538, 0.0))]"
238,"33.295970000000004,126.59557","[Location(516로, 상효동, 서귀포시, 제주특별자치도, 대한민국, (33.2959511809271, 126.595602957521, 0.0))]"
239,"33.25578,126.57745","[Location(516로, 동홍동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2557788125036, 126.577452745455, 0.0))]"
240,"33.254290000000005,126.54702","[Location(일주동로, 호근동, 서귀포시, 제주특별자치도, 63592, 대한민국, (33.2543258585211, 126.547035076618, 0.0))]"
241,"33.26883,126.58559","[Location(516로, 토평동, 서귀포시, 제주특별자치도, 697-841, 대한민국, (33.2688320952314, 126.585438890467, 0.0))]"
242,"33.49892,126.53035","[Location(농협은행, 광양11길, 제주시, 제주특별자치도, 63208, 대한민국, (33.4991023, 126.5304856, 0.0))]"
243,"33.489020000000004,126.5392","[Location(중앙로, 이도이동, 제주시, 제주특별자치도, 63208, 대한민국, (33.4889897423358, 126.539167042402, 0.0))]"
244,"33.3,126.6007","[Location(하례입구삼거리, 516로, 상효동, 서귀포시, 제주특별자치도, 대한민국, (33.3004428, 126.6004529, 0.0))]"
245,"33.49955,126.5148","[Location(제주시, 제주특별자치도, 63183, 대한민국, (33.4995680533554, 126.514800485699, 0.0))]"
246,"33.499790000000004,126.52376","[Location(256, 서광로, 제주시, 제주특별자치도, 63199, 대한민국, (33.4996634, 126.523902660051, 0.0))]"
247,"33.49925,126.50318","[Location(우리주유소, 서광로, 제주시, 제주특별자치도, 63125, 대한민국, (33.499494, 126.503437, 0.0))]"
248,"33.512950000000004,126.52795","[Location(동문로터리, 동문로, 일도일동, 제주시, 제주특별자치도, 63169, 대한민국, (33.5129419, 126.5279764, 0.0))]"
249,"33.50973,126.51323","[Location(제주야놀자, 21, 서문로, 용담1동, 제주시, 제주특별자치도, 63153, 대한민국, (33.5102141, 126.5137475, 0.0))]"
250,"33.51383,126.53696","[Location(제주여자상업고등학교, 동문로, 건입동, 제주시, 제주특별자치도, 63284, 대한민국, (33.51465945, 126.536408430637, 0.0))]"
251,"33.48665,126.5048","[Location(연사길, 제주시, 제주특별자치도, 63125, 대한민국, (33.486594347326, 126.504788461997, 0.0))]"
252,"33.48686,126.50709","[Location(연사길, 제주시, 제주특별자치도, 63125, 대한민국, (33.4867839920716, 126.507171530996, 0.0))]"
253,"33.48916,126.5125","[Location(오라초등학교, 연사길, 제주시, 제주특별자치도, 63125, 대한민국, (33.48975355, 126.513505643464, 0.0))]"
254,"33.49129,126.51937","[Location(제주시보건소, 오남로, 제주시, 제주특별자치도, 63186, 대한민국, (33.49152505, 126.520134116852, 0.0))]"
255,"33.50005,126.51807","[Location(203, 서광로, 제주시, 제주특별자치도, 63199, 대한민국, (33.50022485, 126.518112920946, 0.0))]"
256,"33.48588,126.49248","[Location(털보산해횟집, 노연로, 제주시, 제주특별자치도, 63123, 대한민국, (33.485827, 126.492502, 0.0))]"
257,"33.48566,126.49492","[Location(평화동물병원, 노연로, 제주시, 제주특별자치도, 63123, 대한민국, (33.48578, 126.49407, 0.0))]"
258,"33.48581,126.49501","[Location(Yurine, 노연로, 제주시, 제주특별자치도, 63123, 대한민국, (33.4855696, 126.4958544, 0.0))]"
259,"33.47626,126.48141","[Location(한라대학로, 노형동, 제주시, 제주특별자치도, 63136, 대한민국, (33.4763012379569, 126.481410215587, 0.0))]"
260,"33.47902,126.48308","[Location(과원북2길, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.4789422022956, 126.483078586737, 0.0))]"
261,"33.47887,126.48383","[Location(한라중학교, 과원북2길, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.4784176, 126.485834450574, 0.0))]"
262,"33.479,126.488","[Location(한라중학교, 과원북2길, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.4784176, 126.485834450574, 0.0))]"
263,"33.48028,126.48975","[Location(놀이도서관, 국기로, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.480728, 126.489901, 0.0))]"
264,"33.4807,126.48993","[Location(놀이도서관, 국기로, 연동, 제주시, 제주특별자치도, 63136, 대한민국, (33.480728, 126.489901, 0.0))]"
265,"33.47165,126.50787","[Location(아연로, 오라이동, 제주시, 제주특별자치도, 63147, 대한민국, (33.4717553132884, 126.507944309187, 0.0))]"
266,"33.47514,126.52941","[Location(아연로, 제주시, 제주특별자치도, 63238, 대한민국, (33.4752183782017, 126.529408320928, 0.0))]"
267,"33.47466,126.52636","[Location(아연로, 제주시, 제주특별자치도, 63238, 대한민국, (33.4747100674945, 126.526310798425, 0.0))]"
